	Velocidad		Posicion
0	0.000000	0.000000
1	0.000000	0.000000
2	-4.337718	-0.125664
3	-13.209488	-0.251327
4	-45.284972	-0.753982
5	-45.168548	-1.256637
6	-45.041171	-1.633628
7	-31.512124	-2.010619
8	-43.798553	-2.513274
9	-44.501164	-2.890265
10	-34.550756	-3.267256
11	-40.072363	-3.769911
12	-40.339185	-4.146902
13	-40.060180	-4.523893
14	-39.779003	-4.900885
15	-40.005449	-5.277876
16	-39.716056	-5.780530
17	-39.665246	-6.157522
18	-39.996341	-6.534513
19	-39.996341	-6.911504
20	-39.944811	-7.414159
21	-39.407236	-7.665486
22	-40.173154	-8.168141
23	-40.108956	-8.545132
24	-39.516553	-8.922123
25	-39.830105	-9.299114
26	-39.944811	-9.801769
27	-40.225276	-10.178760
28	-39.782005	-10.555751
29	-40.185406	-10.932742
30	-41.446236	-11.435397
31	-39.969044	-11.812388
32	-39.779003	-12.189379
33	-39.932706	-12.692034
34	-39.830105	-13.069025
35	-40.185406	-13.446017
36	-39.342523	-13.948671
37	-56.101308	-14.325663
38	-39.641380	-14.702654
39	-39.416077	-15.205308
40	-40.188470	-15.582300
41	-56.377344	-15.959291
42	-39.993306	-16.461946
43	-39.917584	-16.838937
44	-39.062609	-17.090264
45	-39.234166	-17.592919
46	-40.032795	-17.969910
47	-40.209932	-18.346901
48	-39.920608	-18.849556
49	-39.893414	-19.100883
50	-29.877659	-19.477874
51	-39.689140	-19.980529
52	-40.366990	-20.357520
53	-40.176217	-20.734512
54	-41.241924	-21.237166
55	-40.008485	-21.614157
56	-40.008485	-21.991149
57	-39.981172	-22.493803
58	-39.993306	-22.870795
59	-39.653309	-23.247786
60	-39.956924	-23.624777
61	-40.889976	-24.127432
62	-40.173154	-24.504423
63	-39.932706	-24.881414
64	-40.124222	-25.258405
65	-39.566983	-25.761060
66	-39.617542	-26.138051
67	-41.158190	-26.515042
68	-39.917584	-27.017697
69	-39.617542	-27.394688
70	-39.342523	-27.771679
71	-39.743009	-28.148670
72	-39.917584	-28.525661
73	-40.032795	-29.028316
74	-39.692129	-29.279644
75	-38.892546	-29.782298
76	-39.969044	-30.159289
77	-39.854199	-30.536281
78	-39.210816	-30.913272
79	-39.794019	-31.290263
80	-39.319044	-31.667254
81	-39.854199	-32.169909
82	-39.929681	-32.546900
